Loc1Key,Loc1Lat,Loc1Lon,BestCMI,BestKey,BestLat,BestLon
70071,-44.175,168.275,0.40366,28167,50.8,5.8
70072,-44.175,168.325,0.406166,28167,50.8,5.8
70073,-44.175,168.375,0.4149,,,
70074,-44.175,168.425,0.424807,,,
70075,-44.175,168.475,0.401218,28167,50.8,5.8
70076,-44.175,168.525,0.392586,28167,50.8,5.8
70077,-44.175,168.575,0.384333,28167,50.8,5.8
70078,-44.175,168.625,0.381449,28167,50.8,5.8
70079,-44.175,168.675,0.390148,28167,50.8,5.8
70080,-44.175,168.725,0.387495,28167,50.8,5.8
70081,-44.175,168.775,0.381722,28167,50.8,5.8
70082,-44.175,168.825,0.349407,28185,50.8,8.3
70083,-44.175,168.875,0.358511,28185,50.8,8.3
70084,-44.175,168.925,0.390224,28167,50.8,5.8
70085,-44.175,168.975,0.363524,,,
70086,-44.175,169.025,0.424244,28167,50.8,5.8
70087,-44.175,169.075,0.442213,,,
70088,-44.175,169.125,0.490945,,,
70089,-44.175,169.175,0.538054,,,
70090,-44.175,169.225,0.607695,,,
70091,-44.175,169.275,0.57288,,,
70092,-44.175,169.325,0.59068,,,
70093,-44.175,169.375,0.598019,,,
70094,-44.175,169.425,0.656351,,,
70095,-44.175,169.475,0.603015,,,
70096,-44.175,169.525,0.566726,,,
70097,-44.175,169.575,0.574927,,,
70098,-44.175,169.625,0.606056,,,
70099,-44.175,169.675,0.668696,,,
70100,-44.175,169.725,0.683646,,,
70101,-44.175,169.775,0.818484,28417,53.8,-2.3
70102,-44.175,169.825,0.831929,26916,47.8,5.8
70103,-44.175,169.875,0.831667,26916,47.8,5.8
70104,-44.175,169.925,0.792222,28417,53.8,-2.3
70105,-44.175,169.975,0.887826,26916,47.8,5.8
70106,-44.175,170.025,0.903505,27788,48.8,4.8
70107,-44.175,170.075,0.908321,27401,46.8,2.3
70108,-44.175,170.125,0.904661,27215,47.3,2.8
70109,-44.175,170.175,0.901796,27765,48.8,3.8
70110,-44.175,170.225,0.902006,27765,48.8,3.8
70111,-44.175,170.275,0.893331,27765,48.8,3.8
70112,-44.175,170.325,0.898282,27215,47.3,2.8
70113,-44.175,170.375,0.893842,27765,48.8,3.8
70114,-44.175,170.425,0.887608,27076,52.3,-0.3
70115,-44.175,170.475,0.903029,27076,52.3,-0.3
70116,-44.175,170.525,0.891383,27076,52.3,-0.3
70117,-44.175,170.575,0.89514,27076,52.3,-0.3
70118,-44.175,170.625,0.887387,26874,52.8,-2.8
70119,-44.175,170.675,0.875663,27103,52.3,-2.8
70120,-44.175,170.725,0.848037,27103,52.3,-2.8
70121,-44.175,170.775,0.878962,28166,50.8,5.3
70122,-44.175,170.825,0.872683,27565,52.3,5.8
70123,-44.175,170.875,0.879174,27423,46.8,3.3
70124,-44.175,170.925,0.886749,27423,46.8,3.3
70125,-44.175,170.975,0.885135,27423,46.8,3.3
70126,-44.175,171.025,0.869965,27565,52.3,5.8
70127,-44.175,171.075,0.877267,27423,46.8,3.3
70128,-44.175,171.125,0.88021,27765,48.8,3.8
70129,-44.175,171.175,0.885085,27765,48.8,3.8
70130,-44.175,171.225,0.887163,27765,48.8,3.8
70131,-44.175,171.275,0.884484,27765,48.8,3.8
70132,-44.175,171.325,0.889722,27765,48.8,3.8
70133,-44.175,171.375,0.887031,27719,48.8,1.8
70134,-44.175,171.425,0.890736,27719,48.8,1.8
70135,-44.175,171.475,0.894308,27076,52.3,-0.3
70136,-44.175,171.525,0.89724,27076,52.3,-0.3
70137,-44.225,168.175,0.404483,28167,50.8,5.8
70138,-44.225,168.225,0.407147,28167,50.8,5.8
70139,-44.225,168.275,0.401886,28167,50.8,5.8
70140,-44.225,168.325,0.406157,28167,50.8,5.8
70141,-44.225,168.375,0.403022,28167,50.8,5.8
70142,-44.225,168.425,0.389151,28167,50.8,5.8
70143,-44.225,168.475,0.387269,28167,50.8,5.8
70144,-44.225,168.525,0.381,28167,50.8,5.8
70145,-44.225,168.575,0.371184,28167,50.8,5.8
70146,-44.225,168.625,0.39197,28167,50.8,5.8
70147,-44.225,168.675,0.383187,28167,50.8,5.8
70148,-44.225,168.725,0.371678,28185,50.8,8.3
70149,-44.225,168.775,0.386243,28167,50.8,5.8
70150,-44.225,168.825,0.350053,28185,50.8,8.3
70151,-44.225,168.875,0.354733,,,
70152,-44.225,168.925,0.443598,,,
70153,-44.225,168.975,0.50916,,,
70154,-44.225,169.025,0.557966,,,
70155,-44.225,169.075,0.576924,,,
70156,-44.225,169.125,0.635385,,,
70157,-44.225,169.175,0.672789,,,
70158,-44.225,169.225,0.635145,,,
70159,-44.225,169.275,0.627389,,,
70160,-44.225,169.325,0.657575,,,
70161,-44.225,169.375,0.731984,,,
70162,-44.225,169.425,0.736418,,,
70163,-44.225,169.475,0.696066,,,
70164,-44.225,169.525,0.627548,,,
70165,-44.225,169.575,0.622745,,,
70166,-44.225,169.625,0.662794,,,
70167,-44.225,169.675,0.725475,,,
70168,-44.225,169.725,0.800428,27016,51.8,-4.3
70169,-44.225,169.775,0.785414,28417,53.8,-2.3
70170,-44.225,169.825,0.855705,26916,47.8,5.8
70171,-44.225,169.875,0.882137,26916,47.8,5.8
70172,-44.225,169.925,0.826011,28167,50.8,5.8
70173,-44.225,169.975,0.905605,28263,51.3,4.8
70174,-44.225,170.025,0.911608,27215,47.3,2.8
70175,-44.225,170.075,0.910335,27765,48.8,3.8
70176,-44.225,170.125,0.904926,27765,48.8,3.8
70177,-44.225,170.175,0.892633,27765,48.8,3.8
70178,-44.225,170.225,0.895669,27076,52.3,-0.3
70179,-44.225,170.275,0.895557,27076,52.3,-0.3
70180,-44.225,170.325,0.894068,27076,52.3,-0.3
70181,-44.225,170.375,0.900467,27076,52.3,-0.3
70182,-44.225,170.425,0.89487,27076,52.3,-0.3
70183,-44.225,170.475,0.888061,27076,52.3,-0.3
70184,-44.225,170.525,0.881842,27076,52.3,-0.3
70185,-44.225,170.575,0.910189,27076,52.3,-0.3
70186,-44.225,170.625,0.863841,27103,52.3,-2.8
70187,-44.225,170.675,0.863193,28122,50.8,3.8
70188,-44.225,170.725,0.86985,28167,50.8,5.8
70189,-44.225,170.775,0.873114,28166,50.8,5.3
70190,-44.225,170.825,0.874368,27565,52.3,5.8
70191,-44.225,170.875,0.87786,27423,46.8,3.3
70192,-44.225,170.925,0.878883,27076,52.3,-0.3
70193,-44.225,170.975,0.878902,27076,52.3,-0.3
70194,-44.225,171.025,0.878991,27076,52.3,-0.3
Loc1Key,Loc1Lat,Loc1Lon,BestCMI,BestKey,BestLat,BestLon
70195,-44.225,171.075,0.877818,27076,52.3,-0.3
70196,-44.225,171.125,0.883712,27076,52.3,-0.3
70197,-44.225,171.175,0.892498,27076,52.3,-0.3
70198,-44.225,171.225,0.892664,27076,52.3,-0.3
70199,-44.225,171.275,0.88959,27076,52.3,-0.3
70200,-44.225,171.325,0.897643,27076,52.3,-0.3
70201,-44.225,171.375,0.899143,27076,52.3,-0.3
70202,-44.225,171.425,0.894622,27076,52.3,-0.3
70203,-44.275,168.125,0.432266,,,
70204,-44.275,168.175,0.408534,28167,50.8,5.8
70205,-44.275,168.225,0.420166,,,
70206,-44.275,168.275,0.407027,28167,50.8,5.8
70207,-44.275,168.325,0.407973,28167,50.8,5.8
70208,-44.275,168.375,0.400226,28167,50.8,5.8
70209,-44.275,168.425,0.390837,28167,50.8,5.8
70210,-44.275,168.475,0.371726,28167,50.8,5.8
70211,-44.275,168.525,0.382431,28167,50.8,5.8
70212,-44.275,168.575,0.39119,28167,50.8,5.8
70213,-44.275,168.625,0.379716,28167,50.8,5.8
70214,-44.275,168.675,0.394742,28167,50.8,5.8
70215,-44.275,168.725,0.393754,28167,50.8,5.8
70216,-44.275,168.775,0.385592,28167,50.8,5.8
70217,-44.275,168.825,0.373798,28185,50.8,8.3
70218,-44.275,168.875,0.461814,,,
70219,-44.275,168.925,0.540504,,,
70220,-44.275,168.975,0.574576,,,
70221,-44.275,169.025,0.599637,,,
70222,-44.275,169.075,0.657212,,,
70223,-44.275,169.125,0.702956,,,
70224,-44.275,169.175,0.704311,,,
70225,-44.275,169.225,0.753472,,,
70226,-44.275,169.275,0.745285,,,
70227,-44.275,169.325,0.739593,,,
70228,-44.275,169.375,0.692004,,,
70229,-44.275,169.425,0.783435,27016,51.8,-4.3
70230,-44.275,169.475,0.710218,,,
70231,-44.275,169.525,0.696896,,,
70232,-44.275,169.575,0.693786,,,
70233,-44.275,169.625,0.737747,,,
70234,-44.275,169.675,0.731963,28417,53.8,-2.3
70235,-44.275,169.725,0.824622,28417,53.8,-2.3
70236,-44.275,169.775,0.804889,28417,53.8,-2.3
70237,-44.275,169.825,0.893759,26916,47.8,5.8
70238,-44.275,169.875,0.887323,26916,47.8,5.8
70239,-44.275,169.925,0.908257,28166,50.8,5.3
70240,-44.275,169.975,0.914123,27423,46.8,3.3
70241,-44.275,170.025,0.906933,27765,48.8,3.8
70242,-44.275,170.075,0.899232,27661,48.3,3.3
70243,-44.275,170.125,0.890696,27076,52.3,-0.3
70244,-44.275,170.175,0.87085,27076,52.3,-0.3
70245,-44.275,170.225,0.867479,28323,51.8,12.3
70246,-44.275,170.275,0.871372,28323,51.8,12.3
70247,-44.275,170.325,0.867011,28323,51.8,12.3
70248,-44.275,170.375,0.881272,27076,52.3,-0.3
70249,-44.275,170.425,0.872601,27076,52.3,-0.3
70250,-44.275,170.475,0.879002,27076,52.3,-0.3
70251,-44.275,170.525,0.868427,29341,56.8,16.3
70252,-44.275,170.575,0.894052,27076,52.3,-0.3
70253,-44.275,170.625,0.85538,29147,55.8,-2.3
70254,-44.275,170.675,0.857771,28122,50.8,3.8
70255,-44.275,170.725,0.863038,28167,50.8,5.8
70256,-44.275,170.775,0.873946,28166,50.8,5.3
70257,-44.275,170.825,0.87171,28166,50.8,5.3
70258,-44.275,170.875,0.885264,27423,46.8,3.3
70259,-44.275,170.925,0.881159,27076,52.3,-0.3
70260,-44.275,170.975,0.880178,27076,52.3,-0.3
70261,-44.275,171.025,0.884067,27076,52.3,-0.3
70262,-44.275,171.075,0.883664,27076,52.3,-0.3
70263,-44.275,171.125,0.890186,27076,52.3,-0.3
70264,-44.275,171.175,0.889266,27076,52.3,-0.3
70265,-44.275,171.225,0.888082,27076,52.3,-0.3
70266,-44.275,171.275,0.881344,27076,52.3,-0.3
70267,-44.275,171.325,0.882657,27076,52.3,-0.3
70268,-44.325,168.125,0.43456,,,
70269,-44.325,168.175,0.405076,28167,50.8,5.8
70270,-44.325,168.225,0.394843,28167,50.8,5.8
70271,-44.325,168.275,0.405212,28167,50.8,5.8
70272,-44.325,168.325,0.407129,,,
70273,-44.325,168.375,0.397118,28167,50.8,5.8
70274,-44.325,168.425,0.373257,,,
70275,-44.325,168.475,0.378377,28167,50.8,5.8
70276,-44.325,168.525,0.396186,28167,50.8,5.8
70277,-44.325,168.575,0.395436,28167,50.8,5.8
70278,-44.325,168.625,0.398779,28167,50.8,5.8
70279,-44.325,168.675,0.397274,28167,50.8,5.8
70280,-44.325,168.725,0.354463,28185,50.8,8.3
70281,-44.325,168.775,0.394147,28167,50.8,5.8
70282,-44.325,168.825,0.384555,,,
70283,-44.325,168.875,0.42177,,,
70284,-44.325,168.925,0.551178,,,
70285,-44.325,168.975,0.629065,,,
70286,-44.325,169.025,0.693908,,,
70287,-44.325,169.075,0.751552,,,
70288,-44.325,169.125,0.755535,27016,51.8,-4.3
70289,-44.325,169.175,0.75752,27016,51.8,-4.3
70290,-44.325,169.225,0.710358,28417,53.8,-2.3
70291,-44.325,169.275,0.688196,28417,53.8,-2.3
70292,-44.325,169.325,0.748691,28417,53.8,-2.3
70293,-44.325,169.375,0.782763,27016,51.8,-4.3
70294,-44.325,169.425,0.799266,27016,51.8,-4.3
70295,-44.325,169.475,0.718367,28417,53.8,-2.3
70296,-44.325,169.525,0.732854,,,
70297,-44.325,169.575,0.696619,,,
70298,-44.325,169.625,0.802308,27016,51.8,-4.3
70299,-44.325,169.675,0.835252,28417,53.8,-2.3
70300,-44.325,169.725,0.814475,28417,53.8,-2.3
70301,-44.325,169.775,0.766061,28185,50.8,8.3
70302,-44.325,169.825,0.897469,28167,50.8,5.8
70303,-44.325,169.875,0.90948,28166,50.8,5.3
70304,-44.325,169.925,0.913318,27401,46.8,2.3
70305,-44.325,169.975,0.906415,27765,48.8,3.8
70306,-44.325,170.025,0.892379,27076,52.3,-0.3
70307,-44.325,170.075,0.891956,27076,52.3,-0.3
70308,-44.325,170.125,0.893435,27076,52.3,-0.3
70309,-44.325,170.175,0.871818,28323,51.8,12.3
70310,-44.325,170.225,0.85624,28323,51.8,12.3
70311,-44.325,170.275,0.859138,28323,51.8,12.3
70312,-44.325,170.325,0.869893,28323,51.8,12.3
70313,-44.325,170.375,0.871097,28323,51.8,12.3
70314,-44.325,170.425,0.876706,28323,51.8,12.3
70315,-44.325,170.475,0.874155,29341,56.8,16.3
70316,-44.325,170.525,0.846672,29341,56.8,16.3
70317,-44.325,170.575,0.86338,27076,52.3,-0.3
70318,-44.325,170.625,0.861919,26874,52.8,-2.8
70319,-44.325,170.675,0.853948,27103,52.3,-2.8
70320,-44.325,170.725,0.85885,28166,50.8,5.3
70321,-44.325,170.775,0.874135,28166,50.8,5.3
70322,-44.325,170.825,0.863636,28166,50.8,5.3
70323,-44.325,170.875,0.872283,27423,46.8,3.3
70324,-44.325,170.925,0.878305,27423,46.8,3.3
70325,-44.325,170.975,0.885919,27076,52.3,-0.3
70326,-44.325,171.025,0.889387,27076,52.3,-0.3
70327,-44.325,171.075,0.890331,27076,52.3,-0.3
70328,-44.325,171.125,0.894865,27076,52.3,-0.3
70329,-44.325,171.175,0.898408,27076,52.3,-0.3
70330,-44.325,171.225,0.886629,27076,52.3,-0.3
70331,-44.325,171.275,0.871218,27076,52.3,-0.3
70332,-44.375,168.025,0.395608,28167,50.8,5.8
70333,-44.375,168.075,0.417101,,,
70334,-44.375,168.125,0.408697,28167,50.8,5.8
70335,-44.375,168.175,0.426609,,,
70336,-44.375,168.225,0.411784,28167,50.8,5.8
70337,-44.375,168.275,0.408847,,,
70338,-44.375,168.325,0.398416,28167,50.8,5.8
70339,-44.375,168.375,0.374629,28167,50.8,5.8
70340,-44.375,168.425,0.36942,28185,50.8,8.3
70341,-44.375,168.475,0.399296,28167,50.8,5.8
70342,-44.375,168.525,0.404946,28167,50.8,5.8
70343,-44.375,168.575,0.384551,,,
70344,-44.375,168.625,0.420193,,,
70345,-44.375,168.675,0.395066,28167,50.8,5.8
70346,-44.375,168.725,0.36438,,,
70347,-44.375,168.775,0.490735,,,
70348,-44.375,168.825,0.55055,,,
70349,-44.375,168.875,0.589343,,,
70350,-44.375,168.925,0.661094,,,
70351,-44.375,168.975,0.725515,,,
70352,-44.375,169.025,0.722645,,,
70353,-44.375,169.075,0.754025,27016,51.8,-4.3
70354,-44.375,169.125,0.78731,27016,51.8,-4.3
70355,-44.375,169.175,0.793211,27016,51.8,-4.3
70356,-44.375,169.225,0.723669,28417,53.8,-2.3
70357,-44.375,169.275,0.774085,27016,51.8,-4.3
70358,-44.375,169.325,0.815097,27016,51.8,-4.3
70359,-44.375,169.375,0.819931,27016,51.8,-4.3
70360,-44.375,169.425,0.808459,27016,51.8,-4.3
70361,-44.375,169.475,0.797378,28417,53.8,-2.3
70362,-44.375,169.525,0.81476,27016,51.8,-4.3
70363,-44.375,169.575,0.813168,28417,53.8,-2.3
70364,-44.375,169.625,0.839468,28417,53.8,-2.3
70365,-44.375,169.675,0.829069,26916,47.8,5.8
70366,-44.375,169.725,0.826543,26916,47.8,5.8
70367,-44.375,169.775,0.885029,26916,47.8,5.8
70368,-44.375,169.825,0.904421,28122,50.8,3.8
70369,-44.375,169.875,0.913407,27423,46.8,3.3
70370,-44.375,169.925,0.907822,27765,48.8,3.8
70371,-44.375,169.975,0.909132,27076,52.3,-0.3
70372,-44.375,170.025,0.877757,27076,52.3,-0.3
70373,-44.375,170.075,0.899199,27076,52.3,-0.3
70374,-44.375,170.125,0.877582,27882,49.8,11.8
70375,-44.375,170.175,0.875843,28323,51.8,12.3
70376,-44.375,170.225,0.844224,28323,51.8,12.3
70377,-44.375,170.275,0.848741,28323,51.8,12.3
70378,-44.375,170.325,0.863344,28323,51.8,12.3
70379,-44.375,170.375,0.875077,28323,51.8,12.3
70380,-44.375,170.425,0.875234,28323,51.8,12.3
70381,-44.375,170.475,0.87502,28323,51.8,12.3
70382,-44.375,170.525,0.867774,29341,56.8,16.3
70383,-44.375,170.575,0.862874,29341,56.8,16.3
70384,-44.375,170.625,0.900308,27076,52.3,-0.3
70385,-44.375,170.675,0.87507,27103,52.3,-2.8
70386,-44.375,170.725,0.82147,29147,55.8,-2.3
70387,-44.375,170.775,0.854283,28166,50.8,5.3
70388,-44.375,170.825,0.849723,28166,50.8,5.3
70389,-44.375,170.875,0.867205,28122,50.8,3.8
70390,-44.375,170.925,0.87958,27423,46.8,3.3
70391,-44.375,170.975,0.879466,27765,48.8,3.8
70392,-44.375,171.025,0.896934,27076,52.3,-0.3
70393,-44.375,171.075,0.896646,27076,52.3,-0.3
70394,-44.375,171.125,0.893003,27076,52.3,-0.3
70395,-44.375,171.175,0.899383,27076,52.3,-0.3
70396,-44.375,171.225,0.903171,27076,52.3,-0.3
70397,-44.425,167.925,0.402047,28167,50.8,5.8
70398,-44.425,167.975,0.407418,28167,50.8,5.8
70399,-44.425,168.025,0.397952,28167,50.8,5.8
70400,-44.425,168.075,0.40682,28167,50.8,5.8
70401,-44.425,168.125,0.410037,28167,50.8,5.8
70402,-44.425,168.175,0.427968,,,
70403,-44.425,168.225,0.397109,28167,50.8,5.8
70404,-44.425,168.275,0.402589,,,
70405,-44.425,168.325,0.374543,,,
70406,-44.425,168.375,0.357052,28185,50.8,8.3
70407,-44.425,168.425,0.386641,,,
70408,-44.425,168.475,0.417679,,,
70409,-44.425,168.525,0.415648,28167,50.8,5.8
70410,-44.425,168.575,0.424828,,,
70411,-44.425,168.625,0.487314,,,
70412,-44.425,168.675,0.535617,,,
70413,-44.425,168.725,0.401858,,,
70414,-44.425,168.775,0.581358,,,
70415,-44.425,168.825,0.614472,,,
70416,-44.425,168.875,0.636385,,,
70417,-44.425,168.925,0.745695,,,
70418,-44.425,168.975,0.701511,,,
70419,-44.425,169.025,0.763817,27016,51.8,-4.3
70420,-44.425,169.075,0.788044,27016,51.8,-4.3
70421,-44.425,169.125,0.824236,27016,51.8,-4.3
70422,-44.425,169.175,0.819914,27016,51.8,-4.3
70423,-44.425,169.225,0.819874,28417,53.8,-2.3
70424,-44.425,169.275,0.835985,28417,53.8,-2.3
70425,-44.425,169.325,0.841281,28417,53.8,-2.3
70426,-44.425,169.375,0.822551,28417,53.8,-2.3
70427,-44.425,169.425,0.840546,28417,53.8,-2.3
70428,-44.425,169.475,0.840722,28417,53.8,-2.3
70429,-44.425,169.525,0.842721,28417,53.8,-2.3
70430,-44.425,169.575,0.836912,28417,53.8,-2.3
70431,-44.425,169.625,0.813737,28417,53.8,-2.3
70432,-44.425,169.675,0.868407,26916,47.8,5.8
70433,-44.425,169.725,0.881765,26916,47.8,5.8
70434,-44.425,169.775,0.867467,28167,50.8,5.8
70435,-44.425,169.825,0.900721,27787,48.8,4.3
70436,-44.425,169.875,0.911556,27765,48.8,3.8
70437,-44.425,169.925,0.90732,27076,52.3,-0.3
70438,-44.425,169.975,0.876526,27076,52.3,-0.3
70439,-44.425,170.025,0.884049,27076,52.3,-0.3
70440,-44.425,170.075,0.863437,27082,52.3,10.3
70441,-44.425,170.125,0.871221,26874,52.8,-2.8
70442,-44.425,170.175,0.88274,27076,52.3,-0.3
70443,-44.425,170.225,0.849088,28323,51.8,12.3
70444,-44.425,170.275,0.866418,28323,51.8,12.3
70445,-44.425,170.325,0.873867,28323,51.8,12.3
70446,-44.425,170.375,0.874096,28323,51.8,12.3
70447,-44.425,170.425,0.871641,28323,51.8,12.3
70448,-44.425,170.475,0.874429,27076,52.3,-0.3
70449,-44.425,170.525,0.867037,27076,52.3,-0.3
70450,-44.425,170.575,0.882317,27076,52.3,-0.3
70451,-44.425,170.625,0.882012,27076,52.3,-0.3
70452,-44.425,170.675,0.879637,27076,52.3,-0.3
70453,-44.425,170.725,0.839206,29147,55.8,-2.3
70454,-44.425,170.775,0.831971,28167,50.8,5.8
70455,-44.425,170.825,0.843482,28167,50.8,5.8
70456,-44.425,170.875,0.855898,26916,47.8,5.8
70457,-44.425,170.925,0.874658,27423,46.8,3.3
70458,-44.425,170.975,0.878204,27765,48.8,3.8
70459,-44.425,171.025,0.896763,27076,52.3,-0.3
70460,-44.425,171.075,0.899489,27076,52.3,-0.3
70461,-44.425,171.125,0.901393,27076,52.3,-0.3
70462,-44.425,171.175,0.910322,27076,52.3,-0.3
70463,-44.425,171.225,0.894371,27076,52.3,-0.3
70464,-44.475,167.875,0.408824,28167,50.8,5.8
70465,-44.475,167.925,0.41093,28167,50.8,5.8
70466,-44.475,167.975,0.410989,28167,50.8,5.8
70467,-44.475,168.025,0.430027,,,
70468,-44.475,168.075,0.405645,28167,50.8,5.8
70469,-44.475,168.125,0.432082,,,
70470,-44.475,168.175,0.411386,28167,50.8,5.8
70471,-44.475,168.225,0.410993,,,
70472,-44.475,168.275,0.395137,28167,50.8,5.8
70473,-44.475,168.325,0.392526,,,
70474,-44.475,168.375,0.393643,,,
70475,-44.475,168.425,0.428284,,,
70476,-44.475,168.475,0.41742,,,
70477,-44.475,168.525,0.393061,,,
70478,-44.475,168.575,0.350625,,,
70479,-44.475,168.625,0.496592,,,
70480,-44.475,168.675,0.537977,,,
70481,-44.475,168.725,0.581597,,,
70482,-44.475,168.775,0.67609,,,
70483,-44.475,168.825,0.7309,,,
70484,-44.475,168.875,0.733465,,,
70485,-44.475,168.925,0.702191,,,
70486,-44.475,168.975,0.779751,27016,51.8,-4.3
70487,-44.475,169.025,0.738088,28417,53.8,-2.3
70488,-44.475,169.075,0.834402,27016,51.8,-4.3
70489,-44.475,169.125,0.811797,27016,51.8,-4.3
70490,-44.475,169.175,0.822741,27016,51.8,-4.3
70491,-44.475,169.225,0.830991,28417,53.8,-2.3
70492,-44.475,169.275,0.819113,28417,53.8,-2.3
70493,-44.475,169.325,0.834891,28417,53.8,-2.3
70494,-44.475,169.375,0.839132,28417,53.8,-2.3
70495,-44.475,169.425,0.840506,28417,53.8,-2.3
70496,-44.475,169.475,0.825057,28417,53.8,-2.3
70497,-44.475,169.525,0.808489,28417,53.8,-2.3
70498,-44.475,169.575,0.805878,28417,53.8,-2.3
70499,-44.475,169.625,0.809114,28167,50.8,5.8
70500,-44.475,169.675,0.879318,28167,50.8,5.8
70501,-44.475,169.725,0.905216,28166,50.8,5.3
70502,-44.475,169.775,0.872107,26874,52.8,-2.8
70503,-44.475,169.825,0.902544,27765,48.8,3.8
70504,-44.475,169.875,0.897438,27076,52.3,-0.3
70505,-44.475,169.925,0.877729,27076,52.3,-0.3
70506,-44.475,169.975,0.876423,28323,51.8,12.3
70507,-44.475,170.025,0.868381,28323,51.8,12.3
70508,-44.475,170.075,0.890025,27076,52.3,-0.3
70509,-44.475,170.125,0.873839,27882,49.8,11.8
70510,-44.475,170.175,0.885823,28323,51.8,12.3
70511,-44.475,170.225,0.877524,28323,51.8,12.3
70512,-44.475,170.275,0.883502,28323,51.8,12.3
70513,-44.475,170.325,0.874517,29341,56.8,16.3
70514,-44.475,170.375,0.876865,29341,56.8,16.3
70515,-44.475,170.425,0.868738,29341,56.8,16.3
70516,-44.475,170.475,0.858278,29341,56.8,16.3
70517,-44.475,170.525,0.845388,29341,56.8,16.3
70518,-44.475,170.575,0.851147,27076,52.3,-0.3
70519,-44.475,170.625,0.881921,27076,52.3,-0.3
70520,-44.475,170.675,0.89353,27076,52.3,-0.3
70521,-44.475,170.725,0.868069,27564,52.3,5.3
70522,-44.475,170.775,0.835259,28167,50.8,5.8
70523,-44.475,170.825,0.836962,28167,50.8,5.8
70524,-44.475,170.875,0.86758,28166,50.8,5.3
70525,-44.475,170.925,0.881009,27423,46.8,3.3
70526,-44.475,170.975,0.888493,27076,52.3,-0.3
70527,-44.475,171.025,0.902897,27076,52.3,-0.3
70528,-44.475,171.075,0.905585,27076,52.3,-0.3
70529,-44.475,171.125,0.902936,27076,52.3,-0.3
70530,-44.475,171.175,0.893117,27076,52.3,-0.3
70531,-44.475,171.225,0.880501,27076,52.3,-0.3
70532,-44.525,167.875,0.406226,28167,50.8,5.8
70533,-44.525,167.925,0.414848,,,
70534,-44.525,167.975,0.408378,,,
70535,-44.525,168.025,0.425627,,,
70536,-44.525,168.075,0.404892,28167,50.8,5.8
70537,-44.525,168.125,0.42731,,,
70538,-44.525,168.175,0.405456,28167,50.8,5.8
70539,-44.525,168.225,0.401792,28167,50.8,5.8
70540,-44.525,168.275,0.404258,,,
70541,-44.525,168.325,0.446734,,,
70542,-44.525,168.375,0.562204,,,
70543,-44.525,168.425,0.594102,,,
70544,-44.525,168.475,0.595356,,,
70545,-44.525,168.525,0.560405,,,
70546,-44.525,168.575,0.486953,,,
70547,-44.525,168.625,0.435557,,,
70548,-44.525,168.675,0.625494,,,
70549,-44.525,168.725,0.710073,,,
70550,-44.525,168.775,0.74807,,,
70551,-44.525,168.825,0.691915,28417,53.8,-2.3
70552,-44.525,168.875,0.722716,27016,51.8,-4.3
70553,-44.525,168.925,0.769253,27016,51.8,-4.3
70554,-44.525,168.975,0.670316,28417,53.8,-2.3
70555,-44.525,169.025,0.795357,28417,53.8,-2.3
70556,-44.525,169.075,0.832074,28589,53.3,-4.3
70557,-44.525,169.125,0.817251,26916,47.8,5.8
70558,-44.525,169.175,0.839979,28417,53.8,-2.3
70559,-44.525,169.225,0.859204,26916,47.8,5.8
70560,-44.525,169.275,0.86141,26916,47.8,5.8
70561,-44.525,169.325,0.840811,26916,47.8,5.8
70562,-44.525,169.375,0.847721,26916,47.8,5.8
70563,-44.525,169.425,0.819828,28417,53.8,-2.3
70564,-44.525,169.475,0.847089,26916,47.8,5.8
70565,-44.525,169.525,0.850249,26916,47.8,5.8
70566,-44.525,169.575,0.888646,26916,47.8,5.8
70567,-44.525,169.625,0.873737,28167,50.8,5.8
70568,-44.525,169.675,0.895648,28166,50.8,5.3
70569,-44.525,169.725,0.901207,27787,48.8,4.3
70570,-44.525,169.775,0.898911,27082,52.3,10.3
70571,-44.525,169.825,0.898124,27076,52.3,-0.3
70572,-44.525,169.875,0.881929,27076,52.3,-0.3
70573,-44.525,169.925,0.86999,28323,51.8,12.3
70574,-44.525,169.975,0.883921,28323,51.8,12.3
70575,-44.525,170.025,0.878919,28323,51.8,12.3
70576,-44.525,170.075,0.874063,28323,51.8,12.3
70577,-44.525,170.125,0.879978,28323,51.8,12.3
70578,-44.525,170.175,0.881869,28323,51.8,12.3
70579,-44.525,170.225,0.881945,28323,51.8,12.3
70580,-44.525,170.275,0.877085,29341,56.8,16.3
70581,-44.525,170.325,0.883674,28323,51.8,12.3
70582,-44.525,170.375,0.868985,29341,56.8,16.3
70583,-44.525,170.425,0.873222,27076,52.3,-0.3
70584,-44.525,170.475,0.882551,27076,52.3,-0.3
70585,-44.525,170.525,0.819065,29341,56.8,16.3
70586,-44.525,170.575,0.893586,27076,52.3,-0.3
70587,-44.525,170.625,0.880862,27076,52.3,-0.3
70588,-44.525,170.675,0.887268,27076,52.3,-0.3
70589,-44.525,170.725,0.872527,28166,50.8,5.3
70590,-44.525,170.775,0.849269,28166,50.8,5.3
70591,-44.525,170.825,0.851822,27103,52.3,-2.8
70592,-44.525,170.875,0.869182,27103,52.3,-2.8
70593,-44.525,170.925,0.887511,27423,46.8,3.3
70594,-44.525,170.975,0.880565,27076,52.3,-0.3
